,Player,Year,InjuryFactor,RushEfficiency,RecEfficiency,TotTD,PPR,NextPPR
2917,Josh Hill,2018,28.0,0.0,123.33333333333333,1,40.5,65.6
2918,Josh Hill,2019,29.0,0.0,161.42857142857142,3,65.6,18.6
2940,Josh Oliver,2019,5.5,0.0,7.5,0,4.5,15.6
2941,Josh Oliver,2021,19.764705882352942,0.0,39.6,0,15.6,40.9
2942,Josh Oliver,2022,25.0,0.0,83.44,2,40.9,53.3
2943,Josh Oliver,2023,26.0,0.0,167.35714285714286,2,53.3,
2947,Josh Pederson,2023,4.588235294117647,0.0,0.0,0,0.0,
2957,Josh Whyle,2023,15.529411764705882,0.0,56.4,1,24.4,
2966,Joshua Perkins,2016,11.5,0.0,25.2,1,13.2,11.7
2967,Joshua Perkins,2018,14.0625,0.0,30.454545454545453,0,11.7,23.7
2968,Josiah Deguara,2020,2.875,0.0,6.0,0,2.2,61.5
2969,Josiah Deguara,2021,22.58823529411765,0.0,185.6060606060606,2,61.5,24.4
2970,Josiah Deguara,2022,25.0,0.0,98.8,0,24.4,14.5
2971,Josiah Deguara,2023,22.941176470588236,0.0,65.0,0,14.5,
2985,Julian Hill,2023,20.294117647058822,0.0,32.0,0,8.8,
3000,Julius Thomas,2013,21.875,0.0,569.1111111111111,12,215.8,163.9
3001,Julius Thomas,2014,21.125,0.0,339.14516129032256,12,163.9,121.5
3002,Julius Thomas,2015,20.25,0.0,261.625,5,121.5,82.1
3003,Julius Thomas,2016,15.75,0.0,165.2941176470588,4,82.1,97.8
3005,Justice Cunningham,2013,2.75,0.0,4.0,0,1.4,0.0
3006,Justice Cunningham,2013,1.375,0.0,0.0,0,0.0,0.0
3042,Justin Perillo,2014,2.875,0.0,0.0,0,0.0,27.2
3043,Justin Perillo,2015,13.5,0.0,86.3076923076923,1,27.2,7.5
3051,Juwan Johnson,2020,10.5,0.0,15.6,0,7.9,52.9
3052,Juwan Johnson,2021,20.58823529411765,0.0,93.95454545454545,4,52.9,134.8
3053,Juwan Johnson,2022,24.470588235294116,0.0,328.24615384615385,7,134.8,97.8
3054,Juwan Johnson,2023,20.647058823529413,0.0,230.77966101694915,4,97.8,
3075,Kaden Smith,2019,12.375,0.0,197.8095238095238,3,75.8,29.2
3076,Kaden Smith,2020,21.5625,0.0,96.0,0,29.2,6.3
3079,Kahale Warring,2020,10.0625,0.0,15.0,0,6.5,0.0
3116,Keavon Milton,2013,11.5,0.0,0.0,0,0.0,0.0
3160,Kellen Davis,2013,26.25,0.0,24.0,1,12.2,0.0
3161,Kellen Davis,2014,10.875,0.0,0.0,0,0.0,10.8
3162,Kellen Davis,2015,30.0,0.0,4.909090909090909,1,10.8,0.0
3168,Kendall Blanton,2019,1.5,0.0,0.0,0,0.0,7.7
3169,Kendall Blanton,2021,16.823529411764707,0.0,21.142857142857142,0,7.7,5.5
3221,Kenny Yeboah,2021,12.176470588235293,0.0,24.0,0,5.6,0.0
3222,Kenny Yeboah,2022,14.117647058823529,0.0,0.0,0,0.0,4.8
3223,Kenny Yeboah,2023,7.352941176470588,0.0,14.0,0,4.8,
3243,Kevin Brock,2013,13.5,0.0,18.0,0,6.6,0.0
3244,Kevin Brock,2013,6.75,0.0,0.0,0,0.0,7.1
3251,Kevin Rader,2020,1.5625,0.0,0.0,0,0.0,2.8
3252,Kevin Rader,2021,9.176470588235293,0.0,5.333333333333333,0,2.8,0.0
3253,Kevin Rader,2022,22.235294117647058,0.0,0.0,0,0.0,1.6
3254,Kevin Rader,2023,23.058823529411764,0.0,2.0,0,1.6,
3276,Khari Lee,2015,23.0,0.0,2.3333333333333335,0,1.7,0.0
3277,Khari Lee,2016,12.0,0.0,0.0,0,0.0,0.0
3278,Khari Lee,2017,12.5,0.0,0.0,0,0.0,1.5
3301,Ko Kieft,2022,24.0,0.0,56.0,1,21.0,7.2
3302,Ko Kieft,2023,23.529411764705884,0.0,0.4,1,7.2,
3303,Konrad Reuland,2013,16.25,0.0,2.3333333333333335,0,1.7,0.0
3331,Kyle Pitts,2021,21.0,0.0,634.2545454545455,1,176.6,75.6
3332,Kyle Pitts,2022,12.941176470588236,0.0,168.94915254237287,2,75.6,137.3
3333,Kyle Pitts,2023,23.0,-4.0,392.7888888888889,3,137.3,
3334,Kyle Rudolph,2013,12.0,0.0,204.1304347826087,3,79.3,59.1
3335,Kyle Rudolph,2014,14.0625,0.0,163.05882352941177,2,59.1,128.5
3336,Kyle Rudolph,2015,26.0,0.0,332.26027397260276,5,128.5,209.0
3337,Kyle Rudolph,2016,27.0,0.0,528.1818181818181,7,209.0,158.2
3338,Kyle Rudolph,2017,28.0,0.0,374.3703703703704,8,158.2,151.4
3339,Kyle Rudolph,2018,29.0,0.0,494.8292682926829,4,151.4,113.7
3340,Kyle Rudolph,2019,30.0,0.0,298.1875,6,113.7,65.4
3341,Kyle Rudolph,2020,23.25,0.0,252.75675675675674,1,65.4,59.7
3342,Kyle Rudolph,2021,30.11764705882353,0.0,171.33333333333334,1,59.7,11.8
3345,Kylen Granson,2021,23.0,0.0,77.73333333333333,0,21.6,61.2
3346,Kylen Granson,2022,18.352941176470587,0.0,234.05,0,61.2,73.0
3347,Kylen Granson,2023,22.058823529411764,2.0,220.8,1,73.0,
3380,Lance Kendricks,2013,23.4375,0.0,179.47826086956522,4,81.8,82.9
3381,Lance Kendricks,2014,26.0,0.0,184.02631578947367,5,82.9,61.5
3382,Lance Kendricks,2015,25.3125,0.0,170.13888888888889,2,61.5,109.9
3383,Lance Kendricks,2016,28.0,0.0,286.7816091954023,2,109.9,44.3
3384,Lance Kendricks,2017,29.0,0.0,104.4,1,44.3,42.0
3385,Lance Kendricks,2018,30.0,0.0,129.2,1,42.0,8.0
3399,Larry Donnell,2013,25.0,0.0,15.5,0,6.1,153.3
3400,Larry Donnell,2014,26.0,0.0,426.6195652173913,6,153.3,63.3
3401,Larry Donnell,2015,13.5,0.0,157.73170731707316,2,63.3,28.2
3425,Lawrence Cager,2021,1.411764705882353,0.0,0.0,0,0.0,30.8
3426,Lawrence Cager,2022,10.294117647058824,0.0,80.73684210526316,1,30.8,13.6
3427,Lawrence Cager,2023,16.823529411764707,0.0,28.8,1,13.6,
3449,Lee Smith,2015,26.25,0.0,64.61538461538461,1,25.0,8.9
3450,Lee Smith,2016,7.25,0.0,29.0,0,8.9,15.6
3451,Lee Smith,2017,30.0,0.0,55.27272727272727,0,15.6,35.3
3452,Lee Smith,2018,31.0,0.0,66.36363636363636,3,35.3,13.1
3467,Levine Toilolo,2013,22.0,0.0,40.333333333333336,2,28.5,64.8
3468,Levine Toilolo,2014,23.0,0.0,136.62962962962962,2,64.8,13.4
3469,Levine Toilolo,2015,24.0,0.0,25.666666666666668,0,13.4,51.4
3470,Levine Toilolo,2016,25.0,0.0,180.6315789473684,2,51.4,36.2
3471,Levine Toilolo,2017,24.375,0.0,104.57142857142857,2,36.2,53.3
3472,Levine Toilolo,2018,27.0,0.0,230.125,1,53.3,3.0
3473,Levine Toilolo,2019,22.75,0.0,10.0,0,3.0,9.6
3479,Logan Paulsen,2013,26.0,0.0,149.52,3,68.7,24.8
3480,Logan Paulsen,2014,27.0,0.0,63.375,1,24.8,4.5
3481,Logan Paulsen,2016,29.0,0.0,4.5,0,4.5,0.0
3482,Logan Paulsen,2017,26.25,0.0,0.0,0,0.0,24.1
3483,Logan Thomas,2014,2.875,0.0,0.0,0,7.2,19.7
3484,Logan Thomas,2017,19.5,0.0,52.111111111111114,1,19.7,20.3
3485,Logan Thomas,2018,20.25,0.0,54.35294117647059,0,20.3,39.3
3486,Logan Thomas,2019,28.0,0.0,98.85714285714286,1,39.3,176.6
3487,Logan Thomas,2020,29.0,1.6666666666666667,438.54545454545456,6,176.6,53.6
3488,Logan Thomas,2021,10.588235294117647,0.0,141.12,3,53.6,77.3
3489,Logan Thomas,2022,25.529411764705884,0.0,206.50819672131146,1,77.3,126.8
3490,Logan Thomas,2023,30.11764705882353,2.0,349.7435897435897,4,126.8,
3500,Lucas Krull,2022,1.411764705882353,0.0,0.0,0,0.0,23.5
3501,Lucas Krull,2023,10.294117647058824,0.0,54.285714285714285,1,23.5,
3504,Luke Farrell,2021,21.176470588235293,0.0,35.63636363636363,0,12.6,8.0
3505,Luke Farrell,2022,25.0,0.0,40.0,0,8.0,28.5
3506,Luke Farrell,2023,26.0,0.0,134.33333333333334,0,28.5,
3509,Luke Musgrave,2023,14.882352941176471,0.0,260.17391304347825,1,75.2,
3510,Luke Schoonmaker,2023,25.0,0.0,34.666666666666664,2,26.5,
3511,Luke Stocker,2013,3.125,0.0,0.0,0,0.0,11.1
3512,Luke Stocker,2014,21.125,0.0,26.09090909090909,0,11.1,21.1
3513,Luke Stocker,2015,23.625,0.0,42.23076923076923,1,21.1,7.3
3514,Luke Stocker,2016,21.0,0.0,14.375,0,7.3,13.0
3515,Luke Stocker,2017,21.75,0.0,24.0,1,13.0,43.5
3516,Luke Stocker,2018,30.0,0.0,117.85714285714286,2,43.5,13.3
3517,Luke Stocker,2019,29.0625,0.0,30.285714285714285,0,13.3,13.3
3518,Luke Stocker,2020,32.0,0.0,40.09090909090909,0,13.3,3.2
3519,Luke Willson,2013,23.0,0.0,194.28571428571428,1,53.2,76.2
3520,Luke Willson,2014,22.5,0.0,199.1,3,76.2,44.3
3521,Luke Willson,2015,21.875,0.0,139.26923076923077,1,44.3,39.9
3522,Luke Willson,2016,17.875,0.0,92.14285714285714,2,39.9,54.3
3523,Luke Willson,2017,27.0,0.0,104.31818181818181,4,54.3,21.7
3524,Luke Willson,2018,24.5,0.0,59.526315789473685,0,21.7,15.9
3525,Luke Willson,2019,14.5,0.0,63.2,0,15.9,2.2
3561,MarQueis Gray,2013,18.0,7.166666666666667,1.7777777777777777,0,7.1,22.4
3562,MarQueis Gray,2014,20.3125,0.0,109.63636363636364,0,22.4,1.2
3563,MarQueis Gray,2015,6.5,0.0,2.0,0,1.2,31.4
3564,MarQueis Gray,2016,27.0,0.0,143.2941176470588,0,31.4,3.4
3567,Marcedes Lewis,2013,19.9375,0.0,190.95744680851064,4,82.9,50.6
3568,Marcedes Lewis,2014,15.0,0.0,119.61290322580645,2,50.6,38.6
3569,Marcedes Lewis,2015,31.0,0.0,97.72972972972973,0,38.6,42.9
3570,Marcedes Lewis,2016,20.0,0.0,112.66666666666667,1,42.9,87.8
3571,Marcedes Lewis,2017,33.0,0.0,159.0,5,87.8,6.9
3572,Marcedes Lewis,2018,34.0,0.0,29.25,0,6.9,36.6
3573,Marcedes Lewis,2019,35.0,0.0,123.15789473684211,1,36.6,38.7
3574,Marcedes Lewis,2020,33.75,0.0,62.94117647058823,3,38.7,44.4
3575,Marcedes Lewis,2021,37.0,0.0,175.78571428571428,0,44.4,26.6
3576,Marcedes Lewis,2022,38.0,0.0,56.57142857142857,2,26.6,12.9
3577,Marcedes Lewis,2023,39.0,0.0,23.2,1,12.9,
3578,Marcel Jensen,2014,1.5,0.0,8.0,0,1.8,0.0
3610,Mark Andrews,2018,23.0,0.0,375.36,3,107.2,207.2
3611,Mark Andrews,2019,22.5,0.0,556.4081632653061,10,207.2,170.1
3612,Mark Andrews,2020,21.875,0.0,462.02272727272725,7,170.1,301.1
3613,Mark Andrews,2021,26.0,0.0,951.8104575163399,9,301.1,190.5
3614,Mark Andrews,2022,23.823529411764707,2.6666666666666665,547.1769911504425,5,190.5,135.4
3615,Mark Andrews,2023,16.470588235294116,0.0,401.3114754098361,6,135.4,
3685,Martellus Bennett,2013,26.0,0.0,524.8404255319149,5,168.9,221.6
3686,Martellus Bennett,2014,27.0,0.0,644.0625,6,221.6,114.9
3687,Martellus Bennett,2015,19.25,0.0,290.8375,3,114.9,168.1
3688,Martellus Bennett,2016,29.0,5.0,528.1506849315068,7,168.1,58.6
3711,Mason Schreck,2018,9.375,0.0,0.0,0,0.0,0.0
3712,Mason Schreck,2019,3.25,0.0,0.0,0,0.0,0.0
3713,Mason Schreck,2020,23.625,0.0,0.0,0,0.0,0.0
3714,Mason Schreck,2021,1.6470588235294117,0.0,0.0,0,0.0,2.6
3732,Matt Bushman,2021,3.0588235294117645,0.0,0.0,0,0.0,0.0
3733,Matt Bushman,2023,1.6470588235294117,0.0,0.0,0,0.0,
3750,Matt LaCosse,2015,2.875,0.0,22.0,0,5.2,0.0
3751,Matt LaCosse,2017,7.8125,0.0,0.0,0,0.0,55.0
3752,Matt LaCosse,2018,24.375,0.0,162.16216216216216,1,55.0,32.1
3753,Matt LaCosse,2019,18.5625,0.0,89.63157894736842,1,32.1,0.0
3754,Matt Lengel,2016,9.75,0.0,14.666666666666666,1,10.2,0.0
3755,Matt Lengel,2017,1.6875,0.0,0.0,0,0.0,10.7
3756,Matt Lengel,2018,19.25,0.0,6.375,1,10.7,0.0
3781,Matt Sokol,2020,3.125,0.0,0.0,0,0.0,0.0
3782,Matt Sokol,2022,4.764705882352941,0.0,0.0,0,0.0,0.0
3783,Matt Sokol,2023,4.9411764705882355,0.0,0.0,0,0.0,
3784,Matt Spaeth,2013,7.5,0.0,5.5,1,8.1,15.6
3785,Matt Spaeth,2014,29.0625,0.0,34.5,1,15.6,3.0
3787,Matthew Mulligan,2013,26.25,0.0,10.666666666666666,1,9.6,0.0
3788,Matthew Mulligan,2014,7.25,0.0,0.0,0,0.0,1.2
3789,Matthew Mulligan,2015,22.5,0.0,2.0,0,1.2,1.8
3816,Maxx Williams,2015,18.375,0.0,178.66666666666666,1,64.8,0.0
3817,Maxx Williams,2016,5.5,0.0,0.0,0,0.0,28.2
3818,Maxx Williams,2017,15.8125,3.0,71.66666666666667,1,28.2,37.1
3819,Maxx Williams,2018,19.5,2.6666666666666665,134.58823529411765,1,37.1,41.2
3820,Maxx Williams,2019,25.0,0.0,159.47368421052633,1,41.2,24.2
3821,Maxx Williams,2020,14.625,0.0,81.6,1,24.2,41.3
3822,Maxx Williams,2021,7.9411764705882355,0.0,181.64705882352942,1,41.3,4.8
3840,Michael Burton,2015,23.0,0.5,39.0,1,16.1,0.0
3841,Michael Burton,2016,22.5,0.0,0.0,0,0.0,3.7
3873,Michael Hoomanawanui,2013,20.3125,0.0,85.89473684210526,1,31.6,7.4
3874,Michael Hoomanawanui,2014,26.0,0.0,22.0,0,7.4,34.6
3875,Michael Hoomanawanui,2015,23.625,0.0,52.25,3,34.6,17.2
3876,Michael Mayer,2023,18.11764705882353,0.0,205.2,2,71.4,
3877,Michael Palmer,2013,25.0,0.0,8.0,0,1.8,7.1
3882,Michael Roberts,2017,21.5625,0.0,26.285714285714285,0,8.6,37.0
3894,Mickey Shuler,2014,5.25,0.0,0.0,0,0.0,0.0
3917,Mike Gesicki,2018,23.0,0.0,138.875,0,40.2,136.0
3918,Mike Gesicki,2019,24.0,0.0,326.6292134831461,5,136.0,159.3
3919,Mike Gesicki,2020,23.4375,0.0,438.3411764705882,6,159.3,165.0
3920,Mike Gesicki,2021,26.0,0.0,508.39285714285717,2,165.0,98.2
3921,Mike Gesicki,2022,27.0,0.0,222.76923076923077,5,98.2,65.4
3922,Mike Gesicki,2023,28.0,0.0,157.24444444444444,2,65.4,
3978,Miller Forristall,2021,2.7058823529411766,0.0,0.0,0,0.0,0.0
3987,Mitchell Wilcox,2021,22.058823529411764,0.0,9.6,0,4.6,36.9
3988,Mitchell Wilcox,2022,24.470588235294116,0.0,131.27777777777777,1,36.9,14.6
3989,Mitchell Wilcox,2023,27.0,0.0,42.0,0,14.6,
3990,Mo Alie-Cox,2018,14.0625,0.0,71.61538461538461,2,32.3,17.3
3991,Mo Alie-Cox,2019,26.0,0.0,67.63636363636364,0,17.3,80.4
3992,Mo Alie-Cox,2020,25.3125,0.0,313.1794871794872,2,80.4,79.6
3993,Mo Alie-Cox,2021,28.0,0.0,168.53333333333333,4,79.6,53.9
3994,Mo Alie-Cox,2022,29.0,0.0,128.25,3,53.9,49.1
3995,Mo Alie-Cox,2023,30.0,0.0,95.13636363636364,3,49.1,
4010,MyCole Pruitt,2015,23.0,0.0,55.625,0,18.9,3.3
4011,MyCole Pruitt,2016,6.0,0.0,13.0,0,3.3,0.0
4012,MyCole Pruitt,2017,1.5625,0.0,0.0,0,0.0,25.2
4013,MyCole Pruitt,2018,24.375,0.0,83.45454545454545,1,25.2,21.0
4014,MyCole Pruitt,2019,27.0,0.0,67.5,1,21.0,27.9
4015,MyCole Pruitt,2020,19.25,0.0,30.625,3,27.9,48.5
4016,MyCole Pruitt,2021,27.294117647058822,0.0,112.77777777777777,3,48.5,55.0
4017,MyCole Pruitt,2022,22.941176470588236,0.0,114.28571428571429,4,55.0,26.0
4018,MyCole Pruitt,2023,31.0,0.0,82.5,1,26.0,
4019,Mychal Rivera,2013,23.0,0.0,257.76666666666665,4,102.7,133.4
4020,Mychal Rivera,2014,24.0,0.0,312.8484848484849,4,133.4,66.0
4021,Mychal Rivera,2015,25.0,0.0,194.7826086956522,1,66.0,43.2
4036,Nate Adkins,2023,14.117647058823529,0.0,17.6,0,6.2,
4061,Nic Jacobs,2014,18.6875,0.0,10.666666666666666,1,9.6,1.6
4072,Nick Boyle,2015,15.125,0.0,119.73913043478261,0,35.3,10.4
4073,Nick Boyle,2016,8.625,0.0,44.0,0,10.4,50.3
4074,Nick Boyle,2017,22.5,0.0,153.6216216216216,0,50.3,44.3
4075,Nick Boyle,2018,25.0,0.0,132.40540540540542,0,44.3,75.1
4076,Nick Boyle,2019,26.0,0.0,231.41860465116278,2,75.1,37.3
4077,Nick Boyle,2020,15.1875,0.0,93.05882352941177,2,37.3,1.2
4078,Nick Boyle,2021,8.235294117647058,0.0,1.0,0,1.2,0.0
4100,Nick Muse,2022,14.117647058823529,0.0,0.0,0,0.0,3.2
4101,Nick Muse,2023,2.9411764705882355,0.0,22.0,0,3.2,
4105,Nick O'Leary,2018,19.5,0.0,68.8,1,22.6,29.9
4108,Nick Vannett,2016,12.9375,0.0,24.0,0,6.2,30.4
4109,Nick Vannett,2017,22.5,0.0,99.2,1,30.4,73.9
4110,Nick Vannett,2018,23.4375,0.0,181.41860465116278,3,73.9,33.6
4111,Nick Vannett,2019,26.0,0.0,128.27272727272728,0,33.6,29.5
4112,Nick Vannett,2020,25.3125,0.0,63.333333333333336,1,29.5,28.3
4113,Nick Vannett,2021,11.529411764705882,0.0,79.8,1,28.3,11.5
4114,Nick Vannett,2022,15.352941176470589,0.0,36.666666666666664,0,11.5,1.3
4115,Nick Vannett,2023,14.117647058823529,0.0,3.0,0,1.3,
4128,Niles Paul,2014,25.0,0.0,380.25,1,93.7,4.7
4130,Niles Paul,2017,24.5,2.0,64.3157894736842,0,22.8,19.5
4137,Noah Fant,2019,22.0,-4.0,340.6060606060606,3,111.0,149.3
4138,Noah Fant,2020,21.5625,0.0,448.6666666666667,3,149.3,159.0
4139,Noah Fant,2021,22.58823529411765,0.0,506.22222222222223,4,159.0,122.6
4140,Noah Fant,2022,25.0,0.0,385.7142857142857,4,122.6,73.4
4141,Noah Fant,2023,26.0,0.0,308.09302325581393,0,73.4,
4142,Noah Gray,2021,20.705882352941178,0.0,25.2,1,16.6,70.0
4143,Noah Gray,2022,23.0,1.0,246.23529411764707,2,70.0,70.6
4144,Noah Gray,2023,24.0,1.0,208.29268292682926,2,70.6,
4145,Noah Togiai,2020,5.75,0.0,0.0,0,0.0,0.0
4146,Noah Togiai,2021,1.411764705882353,0.0,0.0,0,0.0,0.0
4147,Noah Togiai,2022,2.9411764705882355,0.0,0.0,0,0.0,0.0
4148,Noah Togiai,2023,1.5294117647058822,0.0,0.0,0,0.0,
4156,O.J. Howard,2017,20.125,0.0,288.0,6,101.2,120.5
4157,O.J. Howard,2018,15.0,0.0,400.2083333333333,5,120.5,83.9
4158,O.J. Howard,2019,21.875,0.0,294.45283018867923,1,83.9,37.6
4159,O.J. Howard,2020,6.5,0.0,84.52631578947368,2,37.6,33.5
4160,O.J. Howard,2021,27.0,0.0,90.0,1,33.5,36.5
4179,Orson Charles,2013,17.875,0.0,4.0,0,1.8,0.0
4180,Orson Charles,2016,3.125,0.0,0.0,0,0.0,7.3
4181,Orson Charles,2017,8.125,0.0,53.0,0,7.3,5.3
4182,Owen Daniels,2013,9.6875,0.0,147.5121951219512,3,67.2,124.7
4183,Owen Daniels,2014,30.0,0.0,320.2025316455696,4,124.7,115.7
4189,Parker Hesse,2021,12.235294117647058,0.0,35.833333333333336,0,9.3,17.9
4190,Parker Hesse,2022,27.0,0.0,72.81818181818181,0,17.9,0.0
4191,Parker Hesse,2023,4.9411764705882355,0.0,0.0,0,0.0,
4198,Pat Freiermuth,2021,21.647058823529413,0.0,377.46835443037975,7,151.7,148.2
4199,Pat Freiermuth,2022,22.58823529411765,0.0,470.57142857142856,2,148.2,76.8
4200,Pat Freiermuth,2023,17.647058823529413,0.0,209.70212765957447,2,76.8,
4234,Payne Durham,2023,17.58823529411765,0.0,41.42857142857143,0,10.8,
4245,Peyton Hendershot,2022,23.0,2.0,70.8125,3,39.5,7.8
4246,Peyton Hendershot,2023,11.294117647058824,0.0,21.714285714285715,0,7.8,
4250,Pharaoh Brown,2017,2.875,0.0,0.0,0,0.0,4.7
4251,Pharaoh Brown,2019,14.0625,0.0,18.0,0,4.7,42.3
4252,Pharaoh Brown,2020,21.125,0.0,142.625,2,42.3,38.1
4253,Pharaoh Brown,2021,23.823529411764707,0.0,115.67647058823529,0,38.1,23.7
4254,Pharaoh Brown,2022,26.352941176470587,0.0,70.2,0,23.7,37.8
4255,Pharaoh Brown,2023,29.0,0.0,180.26666666666668,1,37.8,
4281,Phillip Supernaw,2013,1.4375,0.0,0.0,0,0.0,6.0
4282,Phillip Supernaw,2014,12.0,0.0,30.0,0,6.0,4.2
4283,Phillip Supernaw,2015,25.0,0.0,24.0,0,4.2,10.2
4284,Phillip Supernaw,2016,24.375,0.0,49.6,0,10.2,13.9
4299,Princeton Fant,2023,2.823529411764706,0.0,0.0,0,0.0,
4319,Quintin Morris,2022,18.941176470588236,0.0,61.09090909090909,1,20.4,10.6
4320,Quintin Morris,2023,21.176470588235293,0.0,17.333333333333332,1,10.6,
4350,Randall Telfer,2016,21.0,0.0,1.1428571428571428,0,2.4,6.6
4411,Rhett Ellison,2017,29.0,0.0,176.25,2,59.5,60.2
4412,Rhett Ellison,2018,26.25,0.0,200.0,1,60.2,40.7
4416,Richard Gordon,2013,3.25,0.0,3.0,0,1.3,0.0
4417,Richard Gordon,2014,8.4375,0.0,0.0,0,0.0,0.0
4418,Richard Rodgers,2014,22.0,0.0,150.0,2,54.5,160.1
4419,Richard Rodgers,2015,23.0,11.0,348.0,8,160.1,69.1
4420,Richard Rodgers,2016,24.0,0.0,172.9787234042553,2,69.1,34.0
4421,Richard Rodgers,2017,23.4375,0.0,101.05263157894737,1,34.0,1.7
4422,Richard Rodgers,2018,11.375,0.0,7.0,0,1.7,0.0
4423,Richard Rodgers,2019,1.6875,0.0,0.0,0,0.0,70.5
4424,Richard Rodgers,2020,24.5,0.0,267.0967741935484,2,70.5,3.1
4425,Richard Rodgers,2021,5.117647058823529,0.0,11.0,0,3.1,1.4
4426,Richie Brockel,2013,27.0,1.0,12.0,0,0.3,0.0
4427,Richie Brockel,2014,7.0,0.0,0.0,0,0.0,0.0
4434,Ricky Seals-Jones,2017,13.75,0.0,86.14285714285714,3,50.1,74.3
4435,Ricky Seals-Jones,2018,21.5625,0.0,169.0144927536232,1,74.3,58.9
4444,Riley Reiff,2013,25.0,0.0,0.0,0,0.0,0.0
4445,Riley Reiff,2014,24.375,0.0,0.0,0,0.0,0.0
4446,Riley Reiff,2015,27.0,0.0,0.0,0,0.0,0.0
4448,Rishard Matthews,2013,24.0,0.0,274.14925373134326,2,97.8,37.8
4449,Rishard Matthews,2014,21.875,3.0,73.63636363636364,2,37.8,133.6
4450,Rishard Matthews,2015,17.875,4.0,466.655737704918,4,133.6,211.5
4459,Rob Gronkowski,2013,10.5,0.0,349.8181818181818,4,122.2,266.4
4460,Rob Gronkowski,2014,23.4375,0.0,703.5725190839695,12,266.4,255.6
4461,Rob Gronkowski,2015,24.375,0.0,705.6,11,255.6,97.0
4462,Rob Gronkowski,2016,13.5,0.0,355.2631578947368,3,97.0,227.4
4463,Rob Gronkowski,2017,24.5,0.0,712.3428571428572,8,227.4,131.2
4464,Rob Gronkowski,2018,23.5625,0.0,445.19444444444446,3,131.2,149.3
4465,Rob Gronkowski,2020,31.0,0.0,364.09090909090907,7,149.3,171.2
4466,Rob Housler,2013,20.3125,0.0,310.63157894736844,1,90.4,22.0
4467,Rob Housler,2014,24.375,1.0,68.29411764705883,0,22.0,7.3
4489,Robert Tonyan,2018,24.0,0.0,51.333333333333336,1,17.7,26.0
4490,Robert Tonyan,2019,17.1875,0.0,66.66666666666667,1,26.0,176.6
4491,Robert Tonyan,2020,26.0,0.0,516.4745762711865,11,176.6,50.4
4492,Robert Tonyan,2021,12.705882352941176,0.0,126.62068965517241,2,50.4,112.0
4493,Robert Tonyan,2022,28.0,0.0,371.7910447761194,2,112.0,22.2
4494,Robert Tonyan,2023,29.0,0.0,72.47058823529412,0,22.2,
4525,Rodney Williams,2023,19.11764705882353,0.0,0.0,0,0.0,
4548,Ross Dwelley,2018,15.8125,0.0,14.0,0,3.4,36.1
4549,Ross Dwelley,2019,24.0,0.0,62.04545454545455,2,36.1,49.5
4550,Ross Dwelley,2020,25.0,0.0,193.95833333333334,1,49.5,15.1
4551,Ross Dwelley,2021,26.0,0.0,40.8,1,15.1,19.5
4552,Ross Dwelley,2022,19.058823529411764,0.0,63.0,1,19.5,2.2
4553,Ross Dwelley,2023,19.764705882352942,0.0,6.0,0,2.2,
4600,Ryan Griffin,2013,21.5625,0.0,165.57142857142858,1,49.4,25.1
4601,Ryan Griffin,2014,24.0,0.0,56.875,1,25.1,57.1
4602,Ryan Griffin,2015,14.0625,0.0,147.64705882352942,2,57.1,104.2
4603,Ryan Griffin,2016,26.0,0.0,298.64864864864865,2,104.2,36.8
4604,Ryan Griffin,2017,11.8125,0.0,79.0,1,36.8,54.5
4605,Ryan Griffin,2018,24.5,0.0,170.2325581395349,0,54.5,98.0
4606,Ryan Griffin,2019,23.5625,0.0,265.3658536585366,5,98.0,0.6
4608,Ryan Griffin,2020,28.125,0.0,64.5,0,17.6,65.1
4609,Ryan Griffin,2021,25.529411764705884,0.0,167.78571428571428,2,65.1,6.6
4610,Ryan Hewitt,2014,23.0,0.0,57.333333333333336,0,18.6,17.9
4611,Ryan Hewitt,2015,22.5,0.0,66.0,0,17.9,3.3
4612,Ryan Hewitt,2016,25.0,0.0,8.666666666666666,0,3.3,4.2
4613,Ryan Hewitt,2017,21.125,0.0,22.0,0,4.2,7.1
4614,Ryan Izzo,2019,9.0,0.0,76.0,1,23.4,30.9
4615,Ryan Izzo,2020,18.75,0.0,129.35,0,30.9,0.0
4627,Ryan O'Malley,2016,1.4375,0.0,0.0,0,0.0,0.0
4640,Ryan Taylor,2013,22.75,0.0,20.0,0,9.0,0.0
4662,Sam LaPorta,2023,22.0,4.0,637.1166666666667,10,239.3,
4691,Scott Chandler,2013,28.0,0.0,428.58024691358025,2,128.5,114.7
4692,Scott Chandler,2014,29.0,0.0,333.7,3,114.7,72.9
4698,Scott Simonson,2014,5.5,0.0,0.0,0,0.0,2.0
4699,Scott Simonson,2015,12.9375,0.0,10.0,0,2.0,0.0
4700,Scott Simonson,2016,7.5,0.0,0.0,0,0.0,23.6
4701,Scott Simonson,2018,26.0,0.0,55.285714285714285,1,23.6,3.1
4707,Sean Culkin,2017,1.5,0.0,0.0,0,0.0,3.4
4708,Sean Culkin,2018,20.3125,0.0,24.0,0,3.4,2.2
4709,Sean Culkin,2019,6.5,0.0,6.0,0,2.2,0.0
4715,Sean McGrath,2013,26.0,0.0,196.3,2,68.2,4.5
